customer_id,name,country,age,signup_date,plan,is_paid_plan,monthly_transactions,failed_payments,monthly_revenue,churn_probability,churned
7616,Shelby Rosales,United States,56,2025-05-02,Basic,False,17,0,2.8600000000000003,0.18,0
7617,Angela Moon,United Kingdom,60,2024-08-04,Basic,False,15,1,2.7,0.18,0
7618,Carl Cabrera,Japan,48,2025-11-03,Basic,False,17,1,2.8600000000000003,0.18,0
7619,Terry Torres,Canada,46,2026-02-23,Gold,True,48,3,11.83,0.16999999999999998,0
7620,Kayla Johnson,United States,53,2024-12-20,Basic,False,16,0,2.7800000000000002,0.18,1
7621,Alexa Fisher,Australia,30,2025-08-18,Basic,False,19,0,3.02,0.18,0
7622,Jesus Ray,Germany,58,2025-02-02,Basic,False,16,0,2.7800000000000002,0.18,0
7623,Cory Parker,United Kingdom,26,2025-03-22,Basic,False,16,0,2.7800000000000002,0.18,0
7624,Katie Abbott,Japan,38,2025-01-12,Gold,True,46,4,11.67,0.16999999999999998,0
7625,John Juarez,Germany,20,2025-11-16,Basic,False,15,0,2.7,0.18,0
7626,Justin Aguilar,France,42,2025-08-30,Basic,False,32,1,4.0600000000000005,0.18,0
7627,Theresa Giles,Australia,42,2025-10-09,Basic,False,24,2,3.42,0.18,0
7628,Joshua Brown,United States,29,2024-12-30,Basic,False,17,2,2.8600000000000003,0.18,1
7629,Jennifer Fields,Australia,46,2026-02-12,Basic,False,20,0,3.1,0.18,0
7630,Edward Mcdaniel,Japan,28,2026-04-11,Silver,True,39,1,7.11,0.12,0
7631,Joyce Dunn,Germany,28,2026-01-28,Basic,False,17,0,2.8600000000000003,0.18,1
7632,Amanda Maldonado,France,43,2025-02-06,Basic,False,15,0,2.7,0.18,0
7633,Jimmy Atkins,United Kingdom,31,2025-08-09,Silver,True,43,1,7.43,0.12,0
7634,Lonnie Parker,Canada,33,2024-11-15,Silver,True,43,2,7.43,0.12,0
7635,Alyssa Fowler MD,France,27,2024-09-21,Silver,True,35,2,6.790000000000001,0.12,0
7636,Juan Collier,United Kingdom,48,2024-09-02,Basic,False,18,0,2.94,0.18,0
7637,Rhonda James,United Kingdom,48,2026-02-10,Basic,False,19,1,3.02,0.18,0
7638,Justin Lane,France,53,2026-05-10,Basic,False,16,0,2.7800000000000002,0.18,0
7639,Kelly Lambert,United Kingdom,27,2025-10-11,Silver,True,57,4,8.55,0.16999999999999998,0
7640,Jennifer Watson,United Kingdom,43,2025-05-03,Silver,True,30,2,6.390000000000001,0.12,0
7641,Chad Sullivan,United States,37,2025-10-02,Basic,False,24,1,3.42,0.18,0
7642,Joshua Allen,United Kingdom,61,2025-11-17,Silver,True,49,1,7.91,0.12,0
7643,Sara Floyd,United States,26,2025-04-29,Silver,True,54,5,8.31,0.16999999999999998,0
7644,Nicole Wilson,United Kingdom,32,2025-02-20,Basic,False,8,1,2.14,0.26,0
7645,Samantha Sparks,United Kingdom,26,2025-05-12,Gold,True,40,0,11.190000000000001,0.12,0
7646,James Smith,Japan,24,2025-12-16,Gold,True,57,2,12.55,0.12,0
7647,Brittany Smith,Germany,43,2025-11-19,Basic,False,23,0,3.34,0.18,0
7648,April Santiago,United Kingdom,41,2025-01-22,Gold,True,52,1,12.15,0.12,0
7649,Beverly Ayers,United Kingdom,29,2026-04-30,Basic,False,16,0,2.7800000000000002,0.18,0
7650,Dana Wilson,France,37,2025-03-14,Silver,True,44,2,7.51,0.12,0
7651,Angela Mcbride,United Kingdom,31,2025-05-19,Gold,True,38,1,11.030000000000001,0.12,0
7652,Amy Marquez,United Kingdom,39,2024-11-01,Basic,False,21,0,3.1799999999999997,0.18,0
7653,Pamela Clark,United Kingdom,33,2024-11-27,Basic,False,12,0,2.46,0.18,0
7654,Mrs. Caitlin Lewis,Singapore,46,2024-10-29,Gold,True,37,0,10.95,0.12,0
7655,Dr. Megan Stephens,Japan,49,2025-06-15,Basic,False,13,1,2.54,0.18,0
7656,Justin Moore,Japan,36,2024-07-27,Basic,False,20,1,3.1,0.18,0
7657,Ashley Lee,Japan,52,2025-12-29,Basic,False,17,0,2.8600000000000003,0.18,0
7658,Ryan Anderson,France,60,2025-12-03,Gold,True,45,0,11.59,0.12,0
7659,Catherine Bishop,Germany,49,2026-01-03,Platinum,True,41,3,18.27,0.16999999999999998,0
7660,James Khan,France,37,2025-04-04,Basic,False,14,2,2.62,0.18,0
7661,Erica Sweeney,United Kingdom,57,2026-05-27,Gold,True,47,2,11.75,0.12,0
7662,Steven Cruz,France,37,2026-04-06,Basic,False,18,0,2.94,0.18,1
7663,Amanda Holland,Singapore,25,2024-08-04,Platinum,True,38,2,18.03,0.12,0
7664,Linda Dominguez,Germany,52,2025-12-23,Silver,True,49,0,7.91,0.12,0
7665,Anthony Davis,United States,59,2025-06-18,Basic,False,21,0,3.1799999999999997,0.18,0
7666,Catherine Santiago,United Kingdom,30,2025-07-26,Basic,False,14,0,2.62,0.18,1
7667,Wayne Kelley,France,58,2026-04-16,Basic,False,15,0,2.7,0.18,0
7668,Ricky Newman,Japan,23,2024-12-26,Basic,False,15,2,2.7,0.18,0
7669,Elizabeth Villanueva,Australia,64,2025-05-07,Gold,True,43,3,11.43,0.16999999999999998,0
7670,Robert King,United Kingdom,33,2025-01-05,Basic,False,22,0,3.26,0.18,0
7671,Mrs. Jessica Maldonado,Japan,22,2024-09-07,Platinum,True,38,4,18.03,0.16999999999999998,0
7672,Johnny Miller,Germany,62,2026-01-13,Silver,True,50,1,7.99,0.12,0
7673,Brian Mcfarland,Australia,51,2025-09-27,Silver,True,42,2,7.35,0.12,0
7674,Jared Hall,Germany,23,2025-06-15,Basic,False,17,1,2.8600000000000003,0.18,0
7675,Samuel Myers,Germany,50,2025-11-26,Gold,True,52,2,12.15,0.12,0
7676,Michael Conner,Germany,32,2025-09-15,Silver,True,53,1,8.23,0.12,0
7677,Stacey Moore,Japan,32,2025-07-12,Gold,True,55,4,12.39,0.16999999999999998,0
7678,Janet Cunningham DVM,Canada,31,2024-10-07,Platinum,True,58,1,19.63,0.12,0
7679,Drew Holmes,United Kingdom,56,2024-09-27,Basic,False,16,1,2.7800000000000002,0.18,0
7680,Aaron Mosley,United Kingdom,22,2026-06-09,Basic,False,16,1,2.7800000000000002,0.18,0
7681,Bruce Hall,Australia,43,2024-11-12,Gold,True,45,3,11.59,0.16999999999999998,0
7682,Jessica Clark DDS,Germany,34,2025-05-14,Gold,True,40,1,11.190000000000001,0.12,0
7683,Lindsay Wright,France,60,2025-09-18,Silver,True,51,3,8.07,0.16999999999999998,1
7684,Nancy Lawrence,Germany,64,2024-09-12,Basic,False,17,0,2.8600000000000003,0.18,0
7685,Paul Jones,United Kingdom,33,2025-11-10,Silver,True,46,3,7.67,0.16999999999999998,0
7686,Pamela Webb,Japan,52,2024-12-19,Basic,False,12,1,2.46,0.18,0
7687,Christopher Bruce,Japan,55,2024-09-15,Basic,False,16,0,2.7800000000000002,0.18,1
7688,Tara Scott,United Kingdom,40,2025-12-23,Basic,False,15,0,2.7,0.18,0
7689,Jamie Salinas,United Kingdom,30,2026-03-03,Basic,False,18,0,2.94,0.18,0
7690,Maria Lewis,Singapore,50,2025-02-10,Basic,False,22,0,3.26,0.18,0
7691,Anthony Torres,United Kingdom,46,2025-07-05,Platinum,True,64,3,20.11,0.16999999999999998,1
7692,Anthony Cross,Australia,63,2025-10-26,Gold,True,45,4,11.59,0.16999999999999998,0
7693,Sharon Johnson,United Kingdom,51,2026-03-30,Platinum,True,47,2,18.75,0.12,0
7694,Matthew Jordan,France,51,2025-01-03,Gold,True,57,2,12.55,0.12,0
7695,Diamond Mitchell,Australia,44,2025-11-08,Basic,False,20,3,3.1,0.22999999999999998,0
7696,Andrew Johnson,Japan,32,2025-07-15,Gold,True,40,2,11.190000000000001,0.12,0
7697,Anna Ashley,United States,26,2026-06-01,Platinum,True,61,2,19.87,0.12,0
7698,Michelle Jackson,Japan,43,2025-10-08,Platinum,True,47,2,18.75,0.12,0
7699,Mark Maxwell,United Kingdom,20,2024-08-15,Silver,True,33,1,6.630000000000001,0.12,0
7700,Kyle Russell,United Kingdom,53,2025-06-18,Basic,False,15,2,2.7,0.18,1
7701,Sarah Williams,Canada,64,2026-03-13,Basic,False,18,2,2.94,0.18,0
7702,Benjamin Brown,Japan,22,2025-07-15,Basic,False,18,2,2.94,0.18,0
7703,Diana Harvey,France,37,2025-01-21,Platinum,True,42,0,18.35,0.12,0
7704,Thomas Sullivan,United States,37,2026-01-16,Basic,False,18,0,2.94,0.18,0
7705,Michael Pennington,United Kingdom,22,2025-07-22,Gold,True,44,2,11.51,0.12,1
7706,Brian Montoya,United Kingdom,27,2025-05-27,Basic,False,14,0,2.62,0.18,0
7707,Robert Gray,Germany,33,2025-01-08,Silver,True,44,2,7.51,0.12,0
7708,Elizabeth Vargas,Japan,42,2026-01-16,Basic,False,12,1,2.46,0.18,0
7709,John Bautista,Germany,61,2025-06-17,Basic,False,21,1,3.1799999999999997,0.18,1
7710,Scott Nunez,Singapore,42,2026-03-20,Basic,False,24,1,3.42,0.18,0
7711,Samantha Chavez,United Kingdom,47,2025-12-03,Silver,True,36,2,6.87,0.12,0
7712,Michele Vasquez,United States,31,2026-06-25,Basic,False,16,1,2.7800000000000002,0.18,0
7713,Peter Turner,United Kingdom,39,2025-04-14,Gold,True,46,2,11.67,0.12,0
7714,Daniel Walker,United States,60,2026-01-28,Basic,False,21,2,3.1799999999999997,0.18,0
7715,Sara Higgins,United Kingdom,45,2025-01-22,Gold,True,38,4,11.030000000000001,0.16999999999999998,0
7716,Adrienne Nguyen,Canada,47,2024-09-14,Basic,False,13,0,2.54,0.18,0
7717,Justin Gordon,United Kingdom,36,2026-05-04,Silver,True,48,4,7.83,0.16999999999999998,0
7718,Rhonda Ellison,Australia,55,2024-12-27,Basic,False,17,0,2.8600000000000003,0.18,0
7719,Nicole Soto,United States,59,2025-05-30,Gold,True,57,2,12.55,0.12,0
7720,Donna Austin,Canada,37,2025-07-23,Basic,False,19,2,3.02,0.18,0
7721,Lee Lee,Germany,52,2025-11-20,Silver,True,49,2,7.91,0.12,1
7722,Scott Meyer,Australia,39,2025-02-19,Platinum,True,45,0,18.59,0.12,0
7723,Jeremy Hanson,United Kingdom,32,2026-02-08,Basic,False,23,1,3.34,0.18,0
7724,Joseph Mitchell,Japan,28,2025-07-18,Basic,False,16,2,2.7800000000000002,0.18,1
7725,Sarah Ryan,Australia,51,2024-12-04,Gold,True,42,1,11.35,0.12,0
7726,James Dudley,United Kingdom,41,2025-06-13,Silver,True,53,4,8.23,0.16999999999999998,0
7727,William Walter,United Kingdom,23,2025-03-19,Basic,False,17,1,2.8600000000000003,0.18,0
7728,Peter Pratt,United States,34,2026-03-09,Basic,False,15,2,2.7,0.18,0
7729,Denise Hart,Australia,45,2025-11-28,Basic,False,14,0,2.62,0.18,1
7730,Brian Potter,Germany,48,2024-10-03,Basic,False,16,0,2.7800000000000002,0.18,0
7731,Monica Miller,Germany,53,2026-05-22,Basic,False,22,0,3.26,0.18,0
7732,Melanie Stewart,United Kingdom,26,2026-04-06,Gold,True,39,2,11.11,0.12,0
7733,Debbie Gamble,United Kingdom,27,2025-03-24,Basic,False,22,0,3.26,0.18,0
7734,Mark Miller,Singapore,38,2025-10-30,Silver,True,52,1,8.15,0.12,0
7735,Lauren Flores,United Kingdom,51,2025-04-18,Gold,True,36,4,10.870000000000001,0.16999999999999998,0
7736,Steven Haley,France,48,2025-07-26,Basic,False,12,0,2.46,0.18,0
7737,Juan Hayes,Australia,46,2024-11-10,Silver,True,50,1,7.99,0.12,0
7738,Jordan Bradley,United Kingdom,60,2025-12-23,Gold,True,42,2,11.35,0.12,0
7739,Anna Berg,France,60,2026-01-13,Basic,False,20,1,3.1,0.18,0
7740,Julie May,United Kingdom,28,2025-12-11,Basic,False,25,1,3.5,0.18,0
7741,Mr. Zachary Callahan,France,50,2025-11-11,Platinum,True,48,2,18.83,0.12,0
7742,Joe Kline,United Kingdom,63,2025-01-10,Platinum,True,58,3,19.63,0.16999999999999998,0
7743,Alexandria Davis,Japan,18,2025-02-07,Basic,False,19,0,3.02,0.18,0
7744,Victor Mathews,United Kingdom,38,2025-02-24,Basic,False,12,0,2.46,0.18,0
7745,Frank Matthews,United States,40,2026-02-12,Basic,False,15,1,2.7,0.18,0
7746,Kristie Lewis,France,26,2026-05-11,Basic,False,15,1,2.7,0.18,0
7747,Julia Taylor,United Kingdom,18,2024-12-04,Basic,False,10,1,2.3,0.18,0
7748,Lucas Howard,Japan,38,2025-10-19,Silver,True,46,1,7.67,0.12,0
7749,Jerry Jenkins,United Kingdom,39,2026-01-28,Gold,True,47,0,11.75,0.12,1
7750,Mario Daniels,France,21,2026-01-22,Basic,False,14,0,2.62,0.18,0
7751,Charles Collins,United Kingdom,18,2024-09-06,Gold,True,45,2,11.59,0.12,0
7752,Taylor Watts,Japan,27,2025-04-29,Basic,False,18,0,2.94,0.18,0
7753,Eric Bartlett,United Kingdom,32,2026-05-27,Basic,False,11,0,2.38,0.18,0
7754,Aaron Roach,United States,53,2025-03-10,Basic,False,19,1,3.02,0.18,0
7755,Ryan Erickson,United Kingdom,46,2024-11-05,Basic,False,24,0,3.42,0.18,0
7756,Beth Arnold,Japan,63,2026-06-09,Basic,False,15,0,2.7,0.18,0
7757,Jason Alvarez,United Kingdom,22,2024-12-02,Gold,True,48,2,11.83,0.12,1
7758,David Richards,Australia,46,2025-01-28,Basic,False,20,2,3.1,0.18,0
7759,Candace Clark,Australia,64,2024-10-21,Silver,True,49,1,7.91,0.12,0
7760,John Bryant,United Kingdom,64,2026-05-12,Basic,False,14,0,2.62,0.18,0
7761,Jasmine King,France,44,2026-01-07,Basic,False,21,1,3.1799999999999997,0.18,0
7762,Natalie Dunn,United Kingdom,42,2025-06-13,Basic,False,23,0,3.34,0.18,0
7763,Leonard Kelley,United States,33,2025-07-02,Gold,True,41,1,11.27,0.12,0
7764,Kelly Ward,Japan,33,2026-05-05,Basic,False,21,3,3.1799999999999997,0.22999999999999998,0
7765,Amanda Morgan,France,53,2025-06-27,Silver,True,40,3,7.19,0.16999999999999998,0
7766,Rodney Brown,France,42,2026-07-05,Gold,True,37,2,10.95,0.12,0
7767,Danny Howell,United Kingdom,58,2026-05-31,Gold,True,40,0,11.190000000000001,0.12,0
7768,Mike Bradley,United States,18,2024-10-09,Basic,False,22,0,3.26,0.18,0
7769,Michael Cox,United Kingdom,22,2024-11-05,Silver,True,44,2,7.51,0.12,0
7770,Ronald Flynn,Japan,58,2026-06-10,Basic,False,19,1,3.02,0.18,0
7771,Bobby Gallegos,Germany,37,2024-09-23,Silver,True,55,3,8.39,0.16999999999999998,0
7772,Patrick Jones,Japan,22,2024-07-11,Basic,False,15,0,2.7,0.18,0
7773,Jessica Brown,United Kingdom,53,2024-09-18,Basic,False,15,0,2.7,0.18,0
7774,Harold Olson,United Kingdom,46,2026-06-01,Basic,False,16,0,2.7800000000000002,0.18,0
7775,Tammy Holt,United Kingdom,51,2026-05-25,Basic,False,23,2,3.34,0.18,0
7776,Nathan Brown,United Kingdom,35,2025-09-20,Basic,False,20,1,3.1,0.18,0
7777,Austin Gallagher,United Kingdom,19,2026-05-09,Gold,True,44,1,11.51,0.12,0
7778,Kayla Hudson,Singapore,33,2025-10-22,Gold,True,41,3,11.27,0.16999999999999998,0
7779,William Rasmussen,Australia,46,2025-05-06,Basic,False,19,2,3.02,0.18,0
7780,Sherry Malone,Germany,50,2024-08-04,Basic,False,13,0,2.54,0.18,1
7781,Rachel Thomas,United States,33,2024-11-26,Basic,False,17,1,2.8600000000000003,0.18,0
7782,Dillon Middleton,United Kingdom,52,2024-12-23,Basic,False,18,0,2.94,0.18,0
7783,Joshua Allen,Australia,64,2025-06-27,Platinum,True,37,1,17.95,0.12,0
7784,Nicole Zuniga,United Kingdom,60,2025-02-26,Silver,True,37,1,6.95,0.12,0
7785,Austin Tucker,Australia,59,2024-07-10,Basic,False,17,1,2.8600000000000003,0.18,0
7786,Mr. Dustin Castaneda,Germany,34,2026-01-18,Basic,False,16,1,2.7800000000000002,0.18,1
7787,Debbie Salas MD,United Kingdom,21,2025-04-21,Silver,True,44,1,7.51,0.12,0
7788,Susan Fitzgerald,Australia,21,2025-12-30,Silver,True,39,2,7.11,0.12,0
7789,Tammy Adams,United Kingdom,42,2026-04-17,Silver,True,54,3,8.31,0.16999999999999998,1
7790,Randy Fry,Germany,50,2025-11-06,Basic,False,15,1,2.7,0.18,0
7791,James Suarez,Germany,31,2026-06-25,Basic,False,14,0,2.62,0.18,0
7792,Austin Coleman,United Kingdom,41,2026-03-03,Basic,False,15,2,2.7,0.18,0
7793,Kristen Lozano,United States,28,2025-07-28,Basic,False,12,0,2.46,0.18,0
7794,Carlos Nichols,France,42,2024-10-02,Basic,False,16,0,2.7800000000000002,0.18,0
7795,Philip Alvarez,Japan,45,2024-08-24,Gold,True,46,4,11.67,0.16999999999999998,0
7796,William Rodgers,United Kingdom,24,2025-08-23,Basic,False,18,1,2.94,0.18,1
7797,Tiffany Jones,Australia,53,2025-01-06,Gold,True,39,2,11.11,0.12,0
7798,Carla Mitchell,United Kingdom,27,2025-12-21,Basic,False,19,0,3.02,0.18,0
7799,Dylan Adams,United Kingdom,53,2026-04-04,Basic,False,16,1,2.7800000000000002,0.18,0
7800,Brian Benton,United Kingdom,48,2024-07-10,Basic,False,16,2,2.7800000000000002,0.18,0
7801,Jennifer James,United Kingdom,36,2024-08-31,Basic,False,19,0,3.02,0.18,0
7802,Anna Walsh,United Kingdom,35,2025-04-23,Platinum,True,61,2,19.87,0.12,0
7803,Arthur Riley,Canada,23,2025-12-27,Basic,False,12,0,2.46,0.18,0
7804,Kristen Williams,United Kingdom,45,2024-08-16,Basic,False,8,0,2.14,0.26,1
7805,Andrea Booth,United Kingdom,24,2025-12-04,Platinum,True,54,2,19.310000000000002,0.12,0
7806,Jonathan Gonzalez,United Kingdom,55,2024-10-05,Basic,False,20,0,3.1,0.18,0
7807,Justin Smith,Japan,29,2026-04-01,Basic,False,19,1,3.02,0.18,0
7808,Andrew Myers,Australia,58,2024-10-06,Basic,False,17,0,2.8600000000000003,0.18,0
7809,Daniel Alexander,United Kingdom,51,2024-12-25,Basic,False,19,1,3.02,0.18,0
7810,Emily Martin,United Kingdom,42,2025-12-04,Basic,False,19,0,3.02,0.18,0
7811,James Mendez,United Kingdom,34,2026-06-08,Basic,False,24,1,3.42,0.18,0
7812,Kelly Jenkins,United Kingdom,50,2026-05-16,Gold,True,49,3,11.91,0.16999999999999998,0
7813,Joseph Vega,United Kingdom,40,2025-06-09,Gold,True,37,2,10.95,0.12,0
7814,Jeremiah Pennington,United States,26,2026-01-29,Basic,False,12,1,2.46,0.18,0
7815,Ronald Cox,United Kingdom,23,2026-03-22,Basic,False,21,3,3.1799999999999997,0.22999999999999998,0
7816,Austin Mathis,Germany,19,2024-12-27,Basic,False,18,2,2.94,0.18,0
7817,Micheal Lopez,United Kingdom,55,2025-02-23,Silver,True,39,4,7.11,0.16999999999999998,0
7818,Bridget Gomez,Australia,26,2025-12-29,Basic,False,16,0,2.7800000000000002,0.18,1
7819,Dawn Vasquez,Australia,20,2024-08-04,Gold,True,46,2,11.67,0.12,0
7820,Gary Ford,Germany,33,2026-01-29,Silver,True,49,1,7.91,0.12,0
7821,Rachel Johnson,United States,42,2024-11-23,Basic,False,13,1,2.54,0.18,0
7822,Brooke Dixon,United States,41,2025-09-06,Silver,True,45,3,7.59,0.16999999999999998,1
7823,Erin Lee,United States,64,2024-11-30,Basic,False,14,0,2.62,0.18,1
7824,Erica Vincent,Japan,46,2024-08-11,Basic,False,19,1,3.02,0.18,0
7825,Cristina Fields,United States,61,2025-08-29,Basic,False,14,1,2.62,0.18,0
7826,Michael Weber,Australia,57,2026-04-19,Basic,False,20,1,3.1,0.18,0
7827,Diane Andrade,Australia,43,2025-03-02,Silver,True,49,2,7.91,0.12,0
7828,James Guzman,United Kingdom,55,2026-04-06,Basic,False,11,0,2.38,0.18,0
7829,Julie James,Germany,52,2024-08-18,Basic,False,12,1,2.46,0.18,1
7830,Scott Adams,United Kingdom,40,2025-05-07,Platinum,True,44,0,18.51,0.12,0
7831,Tyler Harris,United Kingdom,21,2025-12-28,Basic,False,14,1,2.62,0.18,0
7832,Parker Curry,United States,59,2025-09-16,Basic,False,14,2,2.62,0.18,0
7833,Brianna Williams,United Kingdom,31,2025-07-30,Basic,False,28,1,3.74,0.18,0
7834,Brian Henson,Australia,64,2024-07-16,Silver,True,62,4,8.95,0.16999999999999998,0
7835,Allen Davis,United Kingdom,56,2026-01-09,Platinum,True,42,3,18.35,0.16999999999999998,1
7836,George Moore,United States,24,2025-12-17,Basic,False,27,0,3.66,0.18,0
7837,Emily Thornton,France,25,2024-09-03,Platinum,True,43,4,18.43,0.16999999999999998,0
7838,Lisa Blackburn,Japan,59,2025-06-11,Basic,False,20,0,3.1,0.18,0
7839,James Madden,United States,36,2025-08-31,Basic,False,23,0,3.34,0.18,1
7840,Bryan Martinez,Australia,19,2025-06-13,Basic,False,18,2,2.94,0.18,0
7841,James Brown,Germany,64,2024-07-08,Silver,True,35,2,6.790000000000001,0.12,1
7842,William Richards,United States,18,2025-03-05,Basic,False,18,0,2.94,0.18,0
7843,Steven Madden,United Kingdom,59,2025-09-15,Gold,True,53,0,12.23,0.12,0
7844,Kevin Murphy,United States,55,2025-03-21,Basic,False,15,0,2.7,0.18,0
7845,Heidi Castillo,Singapore,30,2025-05-11,Basic,False,16,2,2.7800000000000002,0.18,0
7846,Laura Russell,France,59,2024-07-06,Basic,False,19,0,3.02,0.18,1
7847,Patrick Howard DDS,Singapore,61,2024-12-02,Silver,True,56,4,8.47,0.16999999999999998,1
7848,Lisa Morales,Germany,41,2025-06-12,Basic,False,14,0,2.62,0.18,0
7849,Susan Evans,United Kingdom,49,2024-09-09,Basic,False,21,1,3.1799999999999997,0.18,0
7850,Mrs. Morgan Brown,United Kingdom,47,2025-06-14,Basic,False,19,1,3.02,0.18,0
7851,Patricia Martinez,United Kingdom,23,2026-02-04,Silver,True,50,1,7.99,0.12,0
7852,Penny Figueroa,Japan,55,2024-07-13,Gold,True,47,0,11.75,0.12,0
7853,Amanda Lynch,Singapore,50,2025-06-04,Silver,True,51,1,8.07,0.12,0
7854,Timothy Wright,United Kingdom,61,2024-11-29,Basic,False,15,1,2.7,0.18,0
7855,Kayla Cameron,Germany,40,2026-01-05,Platinum,True,40,4,18.19,0.16999999999999998,1
7856,Diana Robinson,United States,27,2024-07-07,Gold,True,32,3,10.55,0.16999999999999998,0
7857,Michael Booth,United States,63,2024-09-02,Basic,False,19,0,3.02,0.18,0
7858,Annette Reyes,United Kingdom,32,2025-05-12,Basic,False,13,1,2.54,0.18,1
7859,Mr. Jason Nguyen,United Kingdom,40,2024-11-16,Basic,False,20,0,3.1,0.18,0
7860,Kara Hayes,United Kingdom,53,2025-10-02,Basic,False,12,1,2.46,0.18,0
7861,Scott Holloway,United Kingdom,18,2026-03-28,Gold,True,47,3,11.75,0.16999999999999998,0
7862,Victoria Lindsey,United Kingdom,25,2026-03-15,Gold,True,40,4,11.190000000000001,0.16999999999999998,0
7863,Katrina Keith,United Kingdom,20,2024-12-06,Gold,True,47,2,11.75,0.12,1
7864,Todd Lawson,France,31,2025-12-14,Basic,False,7,0,2.06,0.26,0
7865,Charlene Bates,United Kingdom,34,2026-03-16,Silver,True,42,2,7.35,0.12,0
7866,Dana Bryant,Canada,51,2025-01-25,Basic,False,26,1,3.58,0.18,1
7867,Gregory Jackson,United Kingdom,64,2024-12-06,Basic,False,18,3,2.94,0.22999999999999998,0
7868,Christopher Hernandez,United Kingdom,23,2024-08-02,Silver,True,44,1,7.51,0.12,0
7869,Robert Ramirez,United States,22,2025-08-02,Basic,False,17,3,2.8600000000000003,0.22999999999999998,0
7870,Barry Fox,United Kingdom,63,2026-03-03,Silver,True,39,3,7.11,0.16999999999999998,0
7871,Kevin Mullen,Singapore,58,2026-05-09,Silver,True,50,2,7.99,0.12,0
7872,Jonathan Hanson,United Kingdom,57,2025-09-15,Gold,True,47,0,11.75,0.12,0
7873,Makayla Costa,Australia,46,2025-07-29,Basic,False,26,0,3.58,0.18,0
7874,Laura Boyer,Australia,52,2025-01-29,Gold,True,45,3,11.59,0.16999999999999998,1
7875,Julie Campbell,Germany,35,2026-02-16,Platinum,True,51,3,19.07,0.16999999999999998,1
7876,Jeremy Scott,Germany,57,2025-01-01,Gold,True,54,5,12.31,0.16999999999999998,0
7877,Amanda Thomas,France,47,2025-12-23,Silver,True,49,1,7.91,0.12,0
7878,Debra Jacobs,United States,32,2024-08-16,Silver,True,49,4,7.91,0.16999999999999998,0
7879,Tyrone Sloan,France,32,2024-10-10,Basic,False,22,2,3.26,0.18,0
7880,Erin Joseph,United Kingdom,33,2025-02-15,Silver,True,52,5,8.15,0.16999999999999998,1
7881,David Barnes,United Kingdom,50,2026-04-10,Silver,True,46,1,7.67,0.12,0
7882,Julie Austin,United States,27,2025-03-22,Silver,True,52,2,8.15,0.12,0
7883,Catherine Woodard,Germany,36,2025-12-21,Gold,True,46,0,11.67,0.12,0
7884,Christina Jackson,Australia,54,2025-03-20,Basic,False,22,1,3.26,0.18,0
7885,Katrina Stuart,United Kingdom,20,2025-10-19,Basic,False,17,1,2.8600000000000003,0.18,0
7886,Daniel Powell,Singapore,53,2024-08-30,Basic,False,23,0,3.34,0.18,0
7887,Paul Grimes,United Kingdom,21,2025-05-23,Basic,False,15,0,2.7,0.18,0
7888,Katherine Neal,United States,28,2025-02-21,Basic,False,17,1,2.8600000000000003,0.18,0
7889,Laurie Soto,United Kingdom,58,2024-07-08,Basic,False,22,0,3.26,0.18,0
7890,Melvin Jones,United States,50,2025-01-19,Basic,False,16,0,2.7800000000000002,0.18,1
7891,Rachael Simmons,United Kingdom,45,2026-05-04,Gold,True,55,2,12.39,0.12,0
7892,Mary Terry,Germany,49,2025-03-06,Basic,False,9,0,2.2199999999999998,0.26,0
7893,Taylor Wilson,Singapore,33,2025-02-13,Basic,False,23,0,3.34,0.18,0
7894,Jennifer Rowe,United States,26,2025-07-14,Basic,False,18,1,2.94,0.18,0
7895,Jerry Scott II,Germany,28,2024-12-07,Basic,False,15,0,2.7,0.18,1
7896,James Forbes,Singapore,23,2025-07-20,Basic,False,16,0,2.7800000000000002,0.18,0
7897,Melissa Rojas,Japan,44,2025-04-16,Basic,False,17,1,2.8600000000000003,0.18,1
7898,Amanda Wolfe,Germany,29,2025-11-21,Platinum,True,58,3,19.63,0.16999999999999998,0
7899,Christopher Cortez,United Kingdom,39,2026-04-03,Basic,False,24,0,3.42,0.18,0
7900,Joan Wood,Australia,57,2025-03-16,Silver,True,44,1,7.51,0.12,0
7901,Robin Diaz,Germany,54,2025-03-28,Gold,True,40,0,11.190000000000001,0.12,0
7902,Dale Hines,United Kingdom,38,2024-09-26,Platinum,True,59,2,19.71,0.12,0
7903,Amanda Pierce,United Kingdom,50,2025-02-13,Basic,False,19,1,3.02,0.18,0
7904,Diane White,Singapore,34,2026-02-28,Basic,False,17,2,2.8600000000000003,0.18,0
7905,Steven Schmidt,United Kingdom,46,2026-03-18,Basic,False,22,0,3.26,0.18,0
7906,Loretta Williams,Canada,57,2026-02-01,Basic,False,16,0,2.7800000000000002,0.18,1
7907,Paul Graham,United Kingdom,27,2025-03-24,Basic,False,21,0,3.1799999999999997,0.18,0
7908,Kelly Walter,Singapore,35,2024-08-10,Gold,True,35,3,10.790000000000001,0.16999999999999998,0
7909,Jennifer Perry,United States,64,2025-12-21,Basic,False,14,0,2.62,0.18,0
7910,Mary Moore,Germany,30,2024-08-04,Basic,False,16,0,2.7800000000000002,0.18,0
